Season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA,WHH,WHD,WHA,PSCH,PSCD,PSCA,GoalDiff_HT,GoalDiff_FT,TotalHomeShots,TotalAwayShots,HomeTeam_ID,AwayTeam_ID
2018,Crystal Palace,Liverpool,0,2,A,0,1,A,M Oliver,8,16,2,6,6,13,6,7,1,1,1,0,7.0,5.0,1.44,7.34,5.09,1.45,6.0,4.75,1.44,8.01,5.28,1.41,-1,-2,10,22,17,19
2018,Arsenal,West Ham,3,1,H,1,1,D,G Scott,17,13,10,5,16,13,10,2,1,3,0,0,1.36,5.5,9.0,1.38,5.52,8.77,1.36,5.0,7.5,1.37,5.65,8.67,0,2,27,18,6,16
2018,Bournemouth,Everton,2,2,D,0,0,D,L Probert,17,11,5,3,12,10,6,2,0,3,1,1,2.62,3.6,2.75,2.63,3.58,2.77,2.5,3.6,2.62,2.68,3.51,2.75,0,0,22,14,0,2
2018,Huddersfield,Cardiff,0,0,D,0,0,D,M Oliver,5,14,1,4,8,10,7,7,0,1,1,0,2.37,3.0,3.7,2.34,3.1,3.68,2.3,3.1,3.3,2.46,3.03,3.5,0,0,6,18,24,27
2018,Liverpool,Brighton,1,0,H,1,0,H,C Kavanagh,22,6,8,2,8,14,8,5,1,1,0,0,1.16,8.5,19.0,1.17,8.54,21.13,1.15,8.0,17.0,1.15,9.48,22.0,1,1,30,8,19,23
2018,Southampton,Leicester,1,2,A,0,0,D,J Moss,11,8,5,5,13,11,10,3,1,1,1,0,2.45,3.2,3.25,2.45,3.34,3.18,2.3,3.3,3.1,2.35,3.28,3.44,0,-1,16,13,11,3
2018,Wolves,Man City,1,1,D,0,0,D,M Atkinson,11,18,2,6,13,8,5,9,1,2,0,0,11.0,6.5,1.28,12.1,6.52,1.27,10.0,6.0,1.25,12.01,5.82,1.3,0,0,13,24,26,18
2018,Fulham,Burnley,4,2,H,3,2,H,D Coote,25,12,12,2,11,8,6,4,2,1,0,0,2.0,3.4,4.33,1.97,3.47,4.4,2.0,3.25,3.9,2.26,3.23,3.71,1,2,37,14,25,20
2018,Newcastle,Chelsea,1,2,A,0,0,D,P Tierney,6,15,2,3,16,8,4,5,3,1,0,0,5.75,4.0,1.66,5.49,4.06,1.68,5.0,3.75,1.67,6.66,4.25,1.57,0,-1,8,18,7,1
2018,Watford,Crystal Palace,2,1,H,0,0,D,A Taylor,13,9,5,3,14,11,6,3,4,2,0,0,2.6,3.25,3.0,2.61,3.33,2.96,2.5,3.3,2.8,2.37,3.37,3.3,0,1,18,12,15,17
2018,Man United,Tottenham,0,3,A,0,0,D,C Pawson,23,9,5,5,11,16,5,2,2,4,0,0,2.62,3.3,2.9,2.61,3.36,2.93,2.5,3.4,2.7,2.62,3.35,2.93,0,-3,28,14,4,14
2018,Brighton,Fulham,2,2,D,0,1,A,L Probert,15,10,5,5,12,14,7,1,3,3,0,0,2.3,3.4,3.4,2.24,3.45,3.47,2.25,3.3,3.2,2.17,3.52,3.61,-1,0,20,15,23,25
2018,Chelsea,Bournemouth,2,0,H,0,0,D,L Mason,24,8,6,1,10,7,7,6,2,2,0,0,1.3,6.0,11.0,1.3,6.3,10.73,1.29,5.8,8.5,1.32,5.98,10.48,0,2,30,9,1,0
2018,Crystal Palace,Southampton,0,2,A,0,0,D,M Atkinson,20,19,6,6,11,12,7,4,1,1,0,0,2.0,3.5,4.2,1.95,3.5,4.47,1.95,3.4,4.0,2.58,3.18,3.11,0,-2,26,25,17,11
2018,Everton,Huddersfield,1,1,D,1,1,D,S Attwell,11,9,1,6,13,14,4,3,3,3,0,0,1.53,4.2,7.5,1.5,4.3,8.06,1.5,3.8,7.5,1.57,3.96,7.47,0,0,12,15,2,24
2018,Leicester,Liverpool,1,2,A,0,2,A,P Tierney,12,10,5,4,9,12,4,4,3,2,0,0,7.5,5.0,1.44,7.5,4.96,1.45,7.0,4.75,1.4,8.17,4.75,1.45,-2,-1,17,14,3,19
2018,Man City,Newcastle,2,1,H,1,1,D,K Friend,24,3,8,2,5,13,4,0,0,0,0,0,1.11,11.0,26.0,1.12,10.57,27.95,1.08,10.0,26.0,1.12,10.43,29.28,0,1,32,5,18,7
2018,West Ham,Wolves,0,1,A,0,0,D,C Kavanagh,13,15,3,6,10,11,4,4,2,1,0,0,2.6,3.4,2.87,2.58,3.44,2.91,2.4,3.5,2.8,2.6,3.26,3.02,0,-1,16,21,16,26
2018,Burnley,Man United,0,2,A,0,2,A,J Moss,9,21,2,9,7,13,2,5,2,3,0,1,6.0,3.75,1.7,5.94,3.85,1.68,5.5,3.7,1.65,6.72,4.02,1.6,-2,-2,11,30,20,4
2018,Cardiff,Arsenal,2,3,A,1,1,D,A Taylor,14,17,3,11,12,14,3,9,3,4,0,0,6.5,4.33,1.57,6.35,4.54,1.55,5.5,4.33,1.53,6.34,4.47,1.56,0,-1,17,28,27,6
2018,Watford,Tottenham,2,1,H,0,0,D,A Marriner,7,11,3,2,9,8,3,10,2,1,0,0,5.5,4.2,1.64,5.5,4.19,1.66,5.0,4.2,1.62,5.6,3.97,1.69,0,1,10,13,15,14
2018,Bournemouth,Leicester,4,2,H,3,0,H,C Pawson,10,14,5,8,13,15,4,6,3,2,0,1,2.45,3.5,3.0,2.43,3.46,3.13,2.38,3.4,2.9,2.46,3.35,3.17,3,2,15,22,0,3
2018,Chelsea,Cardiff,4,1,H,2,1,H,J Moss,18,6,7,2,8,10,5,4,0,0,0,0,1.18,8.0,19.0,1.19,7.4,18.5,1.17,7.0,15.0,1.14,8.85,23.0,1,3,25,8,1,27
2018,Huddersfield,Crystal Palace,0,1,A,0,1,A,L Mason,15,7,2,2,11,17,5,3,1,2,0,0,3.3,3.1,2.5,3.25,3.23,2.48,3.1,3.0,2.45,3.47,3.22,2.37,-1,-1,17,9,24,17
2018,Man City,Fulham,3,0,H,2,0,H,S Attwell,28,9,9,3,7,7,10,4,0,0,0,0,1.12,10.0,26.0,1.13,10.17,20.82,1.12,9.0,17.0,1.1,12.75,25.0,2,3,37,12,18,25
2018,Newcastle,Arsenal,1,2,A,0,0,D,L Probert,4,12,2,2,13,11,10,4,0,0,0,0,4.2,3.8,1.9,4.2,3.83,1.92,3.75,3.7,1.91,4.46,3.86,1.86,0,-1,6,14,7,6
2018,Tottenham,Liverpool,1,2,A,0,1,A,M Oliver,11,17,3,10,17,16,5,4,0,0,0,0,3.0,3.6,2.4,3.03,3.71,2.37,2.88,3.5,2.3,3.14,3.57,2.37,-1,-1,14,27,14,19
2018,Watford,Man United,1,2,A,0,2,A,M Dean,14,9,5,6,9,11,6,8,2,1,0,1,4.33,3.6,1.95,4.18,3.65,1.97,4.0,3.4,1.91,4.8,3.68,1.85,-2,-1,19,15,15,4
2018,Everton,West Ham,1,3,A,1,2,A,M Atkinson,16,9,4,4,15,12,4,2,2,5,0,0,2.0,3.75,3.9,2.07,3.69,3.76,2.05,3.6,3.4,2.17,3.42,3.74,-1,-2,20,13,2,16
2018,Wolves,Burnley,1,0,H,0,0,D,A Marriner,30,7,7,2,10,9,8,2,2,4,0,0,1.75,3.6,5.75,1.74,3.65,5.82,1.75,3.5,4.8,1.75,3.65,5.75,0,1,37,9,26,20
2018,Southampton,Brighton,2,2,D,1,0,H,A Taylor,14,12,5,4,10,13,1,4,2,3,0,0,2.1,3.4,3.9,2.12,3.36,3.98,2.05,3.2,3.75,2.06,3.34,4.17,1,0,19,16,11,23
2018,Brighton,Tottenham,1,2,A,0,1,A,C Kavanagh,8,16,4,7,15,9,5,7,2,1,0,0,5.0,4.0,1.75,4.99,3.93,1.76,4.4,3.8,1.75,5.52,3.99,1.7,-1,-1,12,23,23,14
2018,Burnley,Bournemouth,4,0,H,2,0,H,A Taylor,12,19,5,5,17,6,3,8,2,0,0,0,3.0,3.4,2.5,2.95,3.42,2.59,2.8,3.3,2.5,3.38,3.38,2.34,2,4,17,24,20,0
2018,Cardiff,Man City,0,5,A,0,3,A,M Oliver,2,21,2,10,6,4,1,9,1,1,0,0,23.0,8.0,1.16,21.06,7.97,1.18,17.0,7.5,1.15,21.63,8.65,1.15,-3,-5,4,31,27,18
2018,Crystal Palace,Newcastle,0,0,D,0,0,D,A Marriner,16,6,4,3,8,11,9,5,1,1,0,0,2.14,3.4,3.75,2.18,3.38,3.77,2.1,3.3,3.5,2.15,3.29,3.9,0,0,20,9,17,7
2018,Fulham,Watford,1,1,D,0,1,A,M Atkinson,15,11,3,6,11,9,8,8,2,1,0,0,2.54,3.5,2.9,2.48,3.49,2.92,2.5,3.4,2.75,2.86,3.45,2.64,-1,0,18,17,25,15
2018,Leicester,Huddersfield,3,1,H,1,1,D,D Coote,18,9,8,2,10,16,3,1,2,1,0,0,1.61,4.0,6.5,1.62,3.91,6.72,1.6,3.75,6.0,1.72,3.67,5.91,0,2,26,11,3,24
2018,Liverpool,Southampton,3,0,H,3,0,H,P Tierney,12,7,4,1,7,10,5,4,0,2,0,0,1.2,7.5,17.0,1.2,7.42,18.51,1.18,7.0,15.0,1.2,7.28,15.97,3,3,16,8,19,11
2018,Man United,Wolves,1,1,D,1,0,H,K Friend,15,11,6,8,5,17,5,4,1,1,0,0,1.57,4.33,6.5,1.59,4.19,6.52,1.57,4.2,5.5,1.6,3.85,6.81,1,0,21,19,4,26
2018,Arsenal,Everton,2,0,H,0,0,D,J Moss,9,9,5,6,17,12,5,9,2,1,0,0,1.44,5.0,7.5,1.49,4.93,6.88,1.47,4.75,6.0,1.4,5.46,7.94,0,2,14,15,6,2
2018,West Ham,Chelsea,0,0,D,0,0,D,M Dean,6,17,1,6,11,9,1,8,2,1,0,0,6.0,4.5,1.57,5.72,4.41,1.61,5.0,4.2,1.6,6.86,4.73,1.5,0,0,7,23,16,1
2018,Arsenal,Watford,2,0,H,0,0,D,A Taylor,9,13,2,4,11,17,6,6,2,2,0,0,1.44,5.1,7.0,1.5,4.85,6.75,1.44,5.0,6.0,1.49,4.88,6.75,0,2,11,17,6,15
2018,Chelsea,Liverpool,1,1,D,1,0,H,A Marriner,10,13,4,6,7,9,4,4,0,2,0,0,2.8,3.6,2.54,2.86,3.55,2.58,2.8,3.5,2.45,2.83,3.51,2.63,1,0,14,19,1,19
2018,Everton,Fulham,3,0,H,0,0,D,R East,19,6,6,0,13,13,12,1,0,3,0,0,1.75,4.2,4.75,1.76,4.05,4.82,1.75,4.0,4.33,1.65,4.32,5.49,0,3,25,6,2,25
2018,Huddersfield,Tottenham,0,2,A,0,2,A,C Pawson,9,10,5,6,17,16,3,0,2,2,0,0,8.5,4.5,1.44,8.01,4.5,1.48,7.0,4.4,1.47,6.19,3.88,1.66,-2,-2,14,16,24,14
2018,Man City,Brighton,2,0,H,1,0,H,L Mason,28,4,8,1,4,10,10,3,0,3,0,0,1.1,12.0,34.0,1.1,12.59,24.79,1.07,12.0,29.0,1.1,11.74,28.42,1,2,36,5,18,23
2018,Newcastle,Leicester,0,2,A,0,1,A,S Hooper,6,12,1,5,11,5,5,9,0,0,0,0,2.6,3.3,3.0,2.61,3.3,3.01,2.55,3.2,2.9,2.86,3.13,2.82,-1,-2,7,17,7,3
2018,West Ham,Man United,3,1,H,2,0,H,M Oliver,8,9,3,4,12,12,4,9,0,1,0,0,4.5,3.8,1.85,4.53,3.78,1.87,4.2,3.7,1.85,4.08,3.56,2.03,2,2,11,13,16,4
2018,Wolves,Southampton,2,0,H,0,0,D,S Attwell,14,17,6,6,11,7,8,6,3,1,0,0,1.8,3.6,5.25,1.85,3.56,5.04,1.85,3.5,4.5,1.96,3.48,4.5,0,2,20,23,26,11
2018,Cardiff,Burnley,1,2,A,0,0,D,M Atkinson,19,3,5,2,11,15,10,2,1,3,0,0,2.62,3.0,3.2,2.63,3.13,3.14,2.55,3.1,3.0,2.5,3.16,3.32,0,-1,24,5,27,20
2018,Bournemouth,Crystal Palace,2,1,H,1,0,H,M Dean,11,10,5,2,9,12,3,3,3,4,0,0,2.25,3.5,3.4,2.3,3.52,3.33,2.25,3.4,3.2,2.33,3.52,3.27,1,1,16,12,0,17
2018,Brighton,West Ham,1,0,H,1,0,H,K Friend,9,17,4,4,12,8,2,9,3,2,0,0,2.7,3.3,2.87,2.72,3.3,2.87,2.62,3.2,2.8,2.77,3.24,2.87,1,1,13,21,23,16
2018,Burnley,Huddersfield,1,1,D,1,0,H,C Kavanagh,6,19,3,2,8,11,1,10,2,2,0,0,2.14,3.1,4.2,2.16,3.04,4.33,2.15,3.0,4.0,2.39,2.99,3.75,1,0,9,21,20,24
2018,Crystal Palace,Wolves,0,1,A,0,0,D,M Oliver,11,7,4,2,11,13,6,3,3,4,0,0,3.0,3.2,2.62,2.99,3.21,2.65,2.9,3.2,2.55,2.85,3.26,2.77,0,-1,15,9,17,26
2018,Leicester,Everton,1,2,A,1,1,D,A Marriner,8,17,2,8,10,11,2,10,2,1,1,0,2.2,3.4,3.6,2.17,3.52,3.6,2.2,3.4,3.3,2.32,3.28,3.49,0,-1,10,25,3,2
2018,Man United,Newcastle,3,2,H,0,2,A,A Taylor,18,13,10,8,16,8,10,6,2,2,0,0,1.44,4.5,9.0,1.46,4.54,8.56,1.47,4.4,7.0,1.4,4.75,10.06,-2,1,28,21,4,7
2018,Tottenham,Cardiff,1,0,H,1,0,H,M Dean,19,8,7,6,7,11,6,2,2,1,0,1,1.22,7.0,15.0,1.22,6.74,15.07,1.25,6.0,11.0,1.25,6.6,12.33,1,1,26,14,14,27
2018,Watford,Bournemouth,0,4,A,0,3,A,J Moss,14,10,2,7,11,9,10,7,3,1,1,0,2.14,3.6,3.5,2.15,3.59,3.58,2.15,3.5,3.3,2.17,3.47,3.69,-3,-4,16,17,15,0
2018,Fulham,Arsenal,1,5,A,1,1,D,P Tierney,21,9,4,7,11,12,4,2,2,0,0,0,5.25,4.33,1.66,5.0,4.33,1.69,4.4,4.2,1.7,5.01,4.48,1.67,0,-4,25,16,25,6
2018,Liverpool,Man City,0,0,D,0,0,D,M Atkinson,7,6,2,2,10,10,2,6,1,3,0,0,2.54,3.6,2.8,2.56,3.56,2.85,2.5,3.5,2.75,2.84,3.55,2.6,0,0,9,8,19,18
2018,Southampton,Chelsea,0,3,A,0,1,A,C Pawson,15,21,6,6,13,11,4,12,6,0,0,0,6.0,4.1,1.61,6.02,4.13,1.63,5.5,4.0,1.62,6.92,4.19,1.56,-1,-3,21,27,11,1
2018,Bournemouth,Southampton,0,0,D,0,0,D,L Probert,10,8,2,4,10,14,6,4,1,2,0,0,2.04,3.7,3.75,2.07,3.67,3.79,2.0,3.6,3.6,2.22,3.51,3.53,0,0,12,12,0,11
2018,Cardiff,Fulham,4,2,H,2,2,D,K Friend,22,9,5,4,15,16,4,4,3,3,0,0,2.5,3.5,2.95,2.51,3.46,3.02,2.4,3.4,2.88,2.62,3.45,2.88,0,2,27,13,27,25
2018,Chelsea,Man United,2,2,D,1,0,H,M Dean,21,7,6,4,9,17,5,3,2,5,0,0,1.75,3.8,5.25,1.74,3.93,5.26,1.73,3.8,4.6,1.77,3.9,5.01,1,0,27,11,1,4
2018,Huddersfield,Liverpool,0,1,A,0,1,A,M Oliver,13,11,1,2,9,6,2,4,0,2,0,0,11.0,5.5,1.33,11.49,5.36,1.33,11.0,5.0,1.32,12.75,6.18,1.26,-1,-1,14,13,24,19
2018,Man City,Burnley,5,0,H,1,0,H,J Moss,24,5,10,0,11,5,10,1,2,2,0,0,1.08,13.0,34.0,1.1,11.96,32.7,1.06,13.0,26.0,1.07,14.92,32.36,1,5,34,5,18,20
2018,Newcastle,Brighton,0,1,A,0,1,A,A Marriner,27,8,6,2,13,17,10,2,0,2,0,0,2.2,3.25,3.8,2.22,3.21,3.9,2.15,3.2,3.7,2.22,3.25,3.82,-1,-1,33,10,7,23
2018,West Ham,Tottenham,0,1,A,0,1,A,M Atkinson,13,10,4,2,8,10,10,6,3,0,0,0,4.1,3.9,1.9,4.07,3.89,1.93,3.8,3.8,1.91,3.89,3.73,2.02,-1,-1,17,12,16,14
2018,Wolves,Watford,0,2,A,0,2,A,L Mason,10,9,1,3,23,13,8,2,3,1,0,0,1.75,3.75,5.25,1.76,3.68,5.47,1.73,3.6,5.0,1.86,3.38,5.36,-2,-2,11,12,26,15
2018,Everton,Crystal Palace,2,0,H,0,0,D,A Taylor,20,7,4,3,13,17,10,5,2,1,0,0,1.85,3.6,4.75,1.88,3.67,4.66,1.88,3.5,4.33,1.78,3.67,5.35,0,2,24,10,2,17
2018,Arsenal,Leicester,3,1,H,1,1,D,C Kavanagh,19,8,6,2,10,10,6,4,2,2,0,0,1.53,4.5,6.5,1.56,4.36,6.51,1.53,4.33,5.8,1.63,4.13,6.03,0,2,25,10,6,3
2018,Brighton,Wolves,1,0,H,0,0,D,A Taylor,2,25,1,7,11,8,1,10,3,0,0,0,3.2,3.2,2.5,3.27,3.19,2.5,3.2,3.0,2.4,3.48,3.19,2.39,0,1,3,32,23,26
2018,Fulham,Bournemouth,0,3,A,0,1,A,A Marriner,11,12,1,5,16,3,5,5,2,1,1,0,2.9,3.75,2.4,2.95,3.75,2.42,2.75,3.7,2.4,2.85,3.71,2.51,-1,-3,12,17,25,0
2018,Leicester,West Ham,1,1,D,0,1,A,M Oliver,21,11,7,3,17,5,8,0,1,1,0,1,2.1,3.5,3.8,2.16,3.45,3.75,2.15,3.4,3.5,1.98,3.6,4.21,-1,0,28,14,3,16
2018,Liverpool,Cardiff,4,1,H,1,0,H,S Attwell,19,2,7,1,6,4,8,0,0,0,0,0,1.11,11.0,26.0,1.11,10.86,27.28,1.08,11.0,29.0,1.12,9.84,28.98,1,3,26,3,19,27
2018,Southampton,Newcastle,0,0,D,0,0,D,C Kavanagh,22,6,4,0,9,12,7,2,0,1,0,0,2.1,3.4,3.9,2.14,3.37,3.91,2.15,3.25,3.6,2.01,3.55,4.15,0,0,26,6,11,7
2018,Watford,Huddersfield,3,0,H,2,0,H,M Dean,12,13,6,7,9,13,3,3,1,2,0,0,1.75,3.75,5.25,1.76,3.74,5.37,1.75,3.6,5.0,1.78,3.53,5.73,2,3,18,20,15,24
2018,Burnley,Chelsea,0,4,A,0,1,A,C Pawson,7,24,1,8,14,10,4,4,4,2,0,0,11.0,5.0,1.36,10.84,4.89,1.37,9.5,4.75,1.36,9.53,4.52,1.43,-1,-4,8,32,20,1
2018,Crystal Palace,Arsenal,2,2,D,1,0,H,M Atkinson,16,7,3,2,10,16,6,4,1,2,0,0,4.75,4.1,1.75,4.56,4.26,1.76,4.2,4.2,1.75,4.57,3.86,1.84,1,0,19,9,17,6
2018,Man United,Everton,2,1,H,1,0,H,J Moss,14,14,10,6,15,12,8,4,2,1,0,0,1.72,3.9,5.25,1.75,3.91,5.16,1.75,3.8,4.6,1.81,3.74,4.95,1,1,24,20,4,2
2018,Tottenham,Man City,0,1,A,0,1,A,K Friend,4,13,1,6,13,13,3,6,2,2,0,0,4.75,4.1,1.75,4.76,4.24,1.74,4.4,4.2,1.73,5.42,4.29,1.66,-1,-1,5,19,14,18
2018,Arsenal,Liverpool,1,1,D,0,0,D,A Marriner,12,13,4,4,7,7,5,8,1,1,0,0,3.9,3.9,1.95,3.92,3.77,2.0,3.6,3.7,2.0,3.91,3.94,1.96,0,0,16,17,6,19
2018,Bournemouth,Man United,1,2,A,1,1,D,P Tierney,18,18,7,8,12,12,9,5,4,3,0,0,3.6,3.7,2.1,3.62,3.64,2.14,3.4,3.5,2.1,3.9,3.98,1.95,0,-1,25,26,0,4
2018,Cardiff,Leicester,0,1,A,0,0,D,L Probert,11,13,2,5,13,12,6,12,2,2,0,0,3.8,3.4,2.14,3.85,3.37,2.16,3.6,3.3,2.15,3.45,3.47,2.27,0,-1,13,18,27,3
2018,Everton,Brighton,3,1,H,1,1,D,D Coote,14,5,3,3,9,17,6,4,0,1,0,0,1.61,4.0,6.5,1.58,4.07,7.01,1.6,3.9,6.0,1.57,4.04,7.24,0,2,17,8,2,23
2018,Newcastle,Watford,1,0,H,0,0,D,C Pawson,10,16,2,1,12,11,8,9,1,5,0,0,2.75,3.25,2.8,2.78,3.25,2.85,2.62,3.25,2.75,2.85,3.29,2.74,0,1,12,17,7,15
2018,West Ham,Burnley,4,2,H,1,1,D,R East,22,6,10,3,7,9,10,4,1,4,0,0,1.75,3.75,5.25,1.76,3.74,5.42,1.75,3.7,4.8,1.57,4.17,6.85,0,2,32,9,16,20
2018,Wolves,Tottenham,2,3,A,0,2,A,M Dean,16,10,7,8,11,8,5,1,1,2,0,0,3.1,3.4,2.45,3.13,3.36,2.49,2.9,3.3,2.5,3.43,3.38,2.32,-2,-1,23,18,26,14
2018,Chelsea,Crystal Palace,3,1,H,1,0,H,M Oliver,15,7,6,2,6,13,4,2,0,1,0,0,1.25,6.75,13.0,1.27,6.18,11.51,1.29,6.0,9.5,1.33,5.53,10.76,1,2,21,9,1,17
2018,Man City,Southampton,6,1,H,4,1,H,L Mason,18,12,8,6,14,9,4,4,1,1,0,0,1.11,11.0,29.0,1.11,10.68,28.68,1.11,10.0,21.0,1.12,10.04,27.35,3,5,26,18,18,11
2018,Huddersfield,Fulham,1,0,H,1,0,H,A Taylor,10,7,2,1,11,8,5,4,1,2,0,0,2.3,3.5,3.3,2.33,3.45,3.34,2.3,3.4,3.1,2.34,3.44,3.32,1,1,12,8,24,25
2018,Cardiff,Brighton,2,1,H,1,1,D,M Atkinson,20,7,6,3,7,21,4,1,2,1,0,1,2.6,3.1,3.1,2.61,3.19,3.11,2.55,3.1,3.0,2.58,3.15,3.19,0,1,26,10,27,23
2018,Crystal Palace,Tottenham,0,1,A,0,0,D,J Moss,11,11,4,2,12,9,10,6,1,1,0,0,4.5,3.75,1.85,4.48,3.67,1.91,4.33,3.6,1.83,5.48,3.96,1.7,0,-1,15,13,17,14
2018,Huddersfield,West Ham,1,1,D,1,0,H,C Kavanagh,15,12,7,5,9,8,5,6,1,1,0,0,3.4,3.25,2.35,3.46,3.33,2.33,3.3,3.2,2.3,3.27,3.27,2.46,1,0,22,17,24,16
2018,Leicester,Burnley,0,0,D,0,0,D,M Dean,22,6,5,1,13,10,12,1,2,0,0,0,1.5,4.33,8.0,1.49,4.45,7.95,1.52,4.2,6.5,1.49,4.47,7.93,0,0,27,7,3,20
2018,Newcastle,Bournemouth,2,1,H,2,1,H,L Probert,18,14,6,4,9,11,7,10,2,1,0,0,2.9,3.4,2.6,2.89,3.43,2.62,2.75,3.4,2.55,2.94,3.5,2.55,1,1,24,18,7,0
2018,Southampton,Watford,1,1,D,1,0,H,S Hooper,14,12,4,6,13,13,7,6,3,2,0,0,2.5,3.3,3.1,2.53,3.34,3.09,2.5,3.25,2.9,2.34,3.44,3.32,1,0,18,18,11,15
2018,Arsenal,Wolves,1,1,D,0,1,A,S Attwell,10,12,3,5,9,16,11,2,2,2,0,0,1.66,4.2,5.25,1.68,4.14,5.41,1.65,4.2,4.75,1.65,4.15,5.71,-1,0,13,17,6,26
2018,Chelsea,Everton,0,0,D,0,0,D,K Friend,15,6,4,1,7,11,5,5,4,3,0,0,1.4,5.25,8.5,1.42,5.17,7.89,1.44,5.0,6.5,1.4,5.04,8.94,0,0,19,7,1,2
2018,Liverpool,Fulham,2,0,H,1,0,H,P Tierney,20,8,7,3,11,9,6,3,1,1,0,0,1.11,11.0,26.0,1.11,10.9,24.65,1.1,11.0,21.0,1.1,11.92,26.16,1,2,27,11,19,25
2018,Man City,Man United,3,1,H,1,0,H,A Taylor,17,6,5,1,12,12,5,1,1,1,0,0,1.4,5.25,8.5,1.39,5.4,8.32,1.38,5.0,7.5,1.36,5.42,9.53,1,2,22,7,18,4
2018,Brighton,Leicester,1,1,D,1,0,H,C Kavanagh,14,8,3,3,10,7,6,1,3,1,0,1,2.9,3.4,2.6,2.89,3.25,2.74,2.8,3.2,2.62,2.9,3.15,2.81,1,0,17,11,23,3
2018,Everton,Cardiff,1,0,H,0,0,D,P Tierney,16,7,8,1,12,13,7,3,0,3,0,0,1.4,5.0,9.0,1.43,4.78,8.61,1.42,4.75,7.5,1.47,4.34,8.88,0,1,24,8,2,27
2018,Fulham,Southampton,3,2,H,2,1,H,M Oliver,10,19,5,8,10,6,2,5,2,3,0,0,2.62,3.5,2.8,2.68,3.45,2.82,2.6,3.4,2.7,2.8,3.31,2.78,1,1,15,27,25,11
2018,Man United,Crystal Palace,0,0,D,0,0,D,L Mason,12,13,5,2,13,12,10,3,1,2,0,0,1.4,5.25,8.0,1.42,4.88,8.79,1.4,4.75,8.0,1.46,4.47,8.65,0,0,17,15,4,17
2018,Tottenham,Chelsea,3,1,H,2,0,H,M Atkinson,18,13,9,2,19,12,4,4,0,3,0,0,2.8,3.5,2.6,2.87,3.5,2.6,2.8,3.4,2.5,3.09,3.44,2.47,2,2,27,15,14,1
2018,Watford,Liverpool,0,3,A,0,0,D,J Moss,5,10,1,7,12,13,5,5,0,0,0,1,6.5,4.33,1.55,6.31,4.28,1.59,5.5,4.33,1.57,6.29,4.46,1.56,0,-3,6,17,15,19
2018,West Ham,Man City,0,4,A,0,3,A,A Marriner,9,9,1,6,6,3,8,1,0,0,0,0,13.0,6.5,1.25,12.46,6.58,1.25,10.0,6.5,1.25,12.2,6.9,1.24,-3,-4,10,15,16,18
2018,Bournemouth,Arsenal,1,2,A,1,1,D,C Pawson,11,20,5,4,6,9,5,8,2,1,0,0,3.5,3.75,1.95,3.53,3.84,2.1,3.5,3.8,2.0,3.38,3.7,2.21,0,-1,16,24,0,6
2018,Wolves,Huddersfield,0,2,A,0,1,A,K Friend,12,14,3,6,9,8,3,5,1,2,0,0,1.5,4.33,8.0,1.51,4.16,8.2,1.47,4.0,8.0,1.61,3.71,7.73,-1,-2,15,20,26,24
2018,Burnley,Newcastle,1,2,A,1,2,A,A Taylor,14,17,4,3,6,11,5,5,0,1,0,0,2.9,3.2,2.75,2.93,3.16,2.77,2.8,3.1,2.7,3.03,3.18,2.67,-1,-1,18,20,20,7
2018,Cardiff,Wolves,2,1,H,0,1,A,A Marriner,17,15,3,4,3,12,7,6,1,2,0,0,3.8,3.25,2.2,3.76,3.32,2.22,3.75,3.25,2.2,3.63,3.28,2.28,-1,1,20,19,27,26
2018,Crystal Palace,Burnley,2,0,H,1,0,H,L Probert,29,4,9,0,9,10,10,2,1,1,0,0,1.61,3.9,6.5,1.62,3.92,6.65,1.6,3.75,6.5,1.56,4.07,7.28,1,2,38,4,17,20
2018,Huddersfield,Brighton,1,2,A,1,1,D,M Oliver,7,14,2,6,10,12,2,6,0,2,1,0,2.5,3.0,3.4,2.5,3.06,3.42,2.45,3.0,3.25,2.43,2.93,3.76,0,-1,9,20,24,23
2018,Leicester,Watford,2,0,H,2,0,H,G Scott,7,8,3,0,7,6,4,8,2,1,0,1,2.25,3.3,3.6,2.28,3.35,3.54,2.25,3.25,3.4,2.36,3.3,3.41,2,2,10,8,3,15
2018,Man City,Bournemouth,3,1,H,1,1,D,S Attwell,16,4,6,1,9,3,8,4,0,0,0,0,1.11,11.0,26.0,1.11,10.98,23.72,1.1,10.0,23.0,1.13,9.87,22.77,0,2,22,5,18,0
2018,Newcastle,West Ham,0,3,A,0,1,A,P Tierney,16,7,4,4,10,10,7,3,3,3,0,0,2.5,3.3,3.1,2.5,3.38,3.1,2.45,3.25,3.0,2.59,3.37,2.98,-1,-3,20,11,7,16
2018,Southampton,Man United,2,2,D,2,2,D,K Friend,16,11,6,5,12,13,3,5,4,4,0,0,4.33,3.6,1.95,4.3,3.52,1.99,4.2,3.5,1.91,4.29,3.58,1.97,0,0,22,16,11,4
